reaction_id,parent_post_id,club,reaction_type,clean_text,official_text,official_post_type,official_post_topic,relevancia,tema,emocao,polaridade,intencao,confianca_modelo,justificativa_curta
1cdf0d391971931f,2068695603400335778,Sao Paulo,QUOTE,"Até o Rivelino é são-paulino, tá louco @KarenBlixenSPFC @francisco_sccp https://t.co/8he6rY2w1Y","🇪🇸🇸🇦 A Arábia Saudita é a seleção que o São Paulo enfrentou mais vezes até hoje: foram quatro partidas - e, em uma delas, o Tricolor contou com uma participação especial. Saiba mais &gt; https://t.co/gNDD3Dg6ub #SPFCpédia #MemóriaTricolor 🇾🇪 https://t.co/4XRiDNcKFk",OUTRO,OUTRO,RELEVANTE,RIVALIDADE,IRONIA,NEUTRO,PROVOCACAO,0.9,"O torcedor reage com tom irônico e provocativo citando Rivelino, usando hashtag para alfinetar rivais."
353e8c645ede3e4a,2068695603400335778,Sao Paulo,QUOTE,?????????? Eu não fazia ideia disso aqui. https://t.co/5hSrSMD3xc https://t.co/2eZe4V9dwI,"🇪🇸🇸🇦 A Arábia Saudita é a seleção que o São Paulo enfrentou mais vezes até hoje: foram quatro partidas - e, em uma delas, o Tricolor contou com uma participação especial. Saiba mais &gt; https://t.co/gNDD3Dg6ub #SPFCpédia #MemóriaTricolor 🇾🇪 https://t.co/4XRiDNcKFk",OUTRO,OUTRO,RELEVANTE,OUTRO,NEUTRO,NEUTRO,INFORMACAO,0.9,"O torcedor expressa surpresa ao descobrir um fato histórico, sem carga emocional forte ou intenção de crítica/elogio."
6b6c603de34ec8aa,2068695603400335778,Sao Paulo,QUOTE,"Eu tenho uma pasta no computador só com ""jogadores ídolos de rivais que jogaram no spfc"" kkk https://t.co/owITm0dwKZ","🇪🇸🇸🇦 A Arábia Saudita é a seleção que o São Paulo enfrentou mais vezes até hoje: foram quatro partidas - e, em uma delas, o Tricolor contou com uma participação especial. Saiba mais &gt; https://t.co/gNDD3Dg6ub #SPFCpédia #MemóriaTricolor 🇾🇪 https://t.co/4XRiDNcKFk",OUTRO,OUTRO,POUCO_INFORMATIVO,OUTRO,IRONIA,POSITIVO,MEME_PIADA,0.8,"Torcedor faz piada com rivais que jogaram no São Paulo, comentário não se relaciona diretamente com o conteúdo da publicação (história do clube)."
c7cba80b1ae4b985,2068695603400335778,Sao Paulo,QUOTE,a seleção que o são paulo mais enfrentou foi a arábia..... pqp galera todos os sinais estão aí https://t.co/si1tewbnEk,"🇪🇸🇸🇦 A Arábia Saudita é a seleção que o São Paulo enfrentou mais vezes até hoje: foram quatro partidas - e, em uma delas, o Tricolor contou com uma participação especial. Saiba mais &gt; https://t.co/gNDD3Dg6ub #SPFCpédia #MemóriaTricolor 🇾🇪 https://t.co/4XRiDNcKFk",OUTRO,OUTRO,RELEVANTE,COMUNICACAO_DO_CLUBE,IRONIA,NEUTRO,CRITICA,0.8,"Torcedor ironiza o dado histórico divulgado pelo clube, criticando a relevância da informação."
d14d1fb1a80beb23,2068695603400335778,Sao Paulo,QUOTE,"Pouquíssimas pessoas sabem dessa história, quando Rivelino emprestou sua talentosa perna esquerda ao Tricolor do Morumbi. https://t.co/hgOJsCn3Xk","🇪🇸🇸🇦 A Arábia Saudita é a seleção que o São Paulo enfrentou mais vezes até hoje: foram quatro partidas - e, em uma delas, o Tricolor contou com uma participação especial. Saiba mais &gt; https://t.co/gNDD3Dg6ub #SPFCpédia #MemóriaTricolor 🇾🇪 https://t.co/4XRiDNcKFk",OUTRO,OUTRO,RELEVANTE,OUTRO,ORGULHO,POSITIVO,INFORMACAO,0.8,"Torcedor complementa a publicação com um fato histórico, demonstrando orgulho pela contribuição de Rivelino ao clube."
ea11d0b808834c3b,2068695603400335778,Sao Paulo,QUOTE,👓❤️🤍🖤🫡 https://t.co/5qkQsDhV7l,"🇪🇸🇸🇦 A Arábia Saudita é a seleção que o São Paulo enfrentou mais vezes até hoje: foram quatro partidas - e, em uma delas, o Tricolor contou com uma participação especial. Saiba mais &gt; https://t.co/gNDD3Dg6ub #SPFCpédia #MemóriaTricolor 🇾🇪 https://t.co/4XRiDNcKFk",OUTRO,OUTRO,POUCO_INFORMATIVO,OUTRO,APOIO,POSITIVO,APOIO,0.6,"Reação com emojis de coração e símbolos que demonstram apoio ao clube, mas sem comentário textual relevante."
a51ef83d03358875,2068695603400335778,Sao Paulo,REPLY,@SaoPauloFC @alline_branco_ Muito bom! Não sabia dessa,"🇪🇸🇸🇦 A Arábia Saudita é a seleção que o São Paulo enfrentou mais vezes até hoje: foram quatro partidas - e, em uma delas, o Tricolor contou com uma participação especial. Saiba mais &gt; https://t.co/gNDD3Dg6ub #SPFCpédia #MemóriaTricolor 🇾🇪 https://t.co/4XRiDNcKFk",OUTRO,OUTRO,POUCO_INFORMATIVO,OUTRO,ALEGRIA,POSITIVO,INFORMACAO,0.9,"O torcedor expressa surpresa positiva ao descobrir um fato histórico, mas a reação não agrega informação relevante para o debate."
c34ee5892794c97f,2068695603400335778,Sao Paulo,REPLY,@SaoPauloFC 🤣🤣🤣🤣🤣🤣🤣,"🇪🇸🇸🇦 A Arábia Saudita é a seleção que o São Paulo enfrentou mais vezes até hoje: foram quatro partidas - e, em uma delas, o Tricolor contou com uma participação especial. Saiba mais &gt; https://t.co/gNDD3Dg6ub #SPFCpédia #MemóriaTricolor 🇾🇪 https://t.co/4XRiDNcKFk",OUTRO,OUTRO,POUCO_INFORMATIVO,OUTRO,IRONIA,NEUTRO,MEME_PIADA,0.9,Torcedor responde com risos (emojis de '🤣') a uma publicação sobre partida contra Arábia Saudita. Não há informação nova ou crítica séria; apenas reação humorística.
db7277bb56d82ab1,2068710918272299094,Sao Paulo,QUOTE,estou gag com esse lacre https://t.co/GEm1Dt0LEc https://t.co/sRZE8oamku,A Camiseta Retrô 1971 resgata a essência do Tricolor com um visual clássico que nunca sai de moda. Reviva essa tradição e garanta já a sua na SAO Store! https://t.co/EspuoUfPPv https://t.co/zQW9dckf4G,PRODUTO_CAMISA,PRODUTO_OFICIAL,RELEVANTE,PRODUTO_OFICIAL,ALEGRIA,POSITIVO,ELOGIO,0.9,"Torcedor expressa aprovação à camisa com entusiasmo ('estou gag'), indicando elogio direto ao produto."
b0bb772ef815c247,2068741371461070982,Sao Paulo,REPLY,@SaoPauloFC Sem essa de Rafinha em !!!,Momentos da nossa semana de treinamentos no SuperCT 🎥 Gutierre Filmes #VamosSãoPaulo 🇾🇪 https://t.co/bWWJRdrrAY,OUTRO,OUTRO,RELEVANTE,ELENCO,FRUSTRACAO,NEGATIVO,CRITICA,0.95,"Torcedor critica a presença do jogador Rafinha no elenco, demonstrando insatisfação."
df7b43b5f552e516,2068741371461070982,Sao Paulo,REPLY,@SaoPauloFC Essa diretoria sem vergonha já mandou o Rafinha embora?,Momentos da nossa semana de treinamentos no SuperCT 🎥 Gutierre Filmes #VamosSãoPaulo 🇾🇪 https://t.co/bWWJRdrrAY,OUTRO,OUTRO,RELEVANTE,DIRETORIA,DESCONFIANCA,NEGATIVO,PERGUNTA,0.8,"Torcedor questiona decisão da diretoria de mandar o jogador Rafinha embora, expressando desconfiança."
